datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-12-31 11:00:00,7.8,-0.7,55.0,0.0,,250.0,7.0,,1014.0,,2.0
2024-12-31 12:00:00,7.8,-1.2,53.0,0.0,,259.0,6.0,,1014.0,,2.0
2024-12-31 13:00:00,8.8,-1.1,50.0,0.0,,280.0,6.0,,1014.0,,1.0
2024-12-31 14:00:00,9.8,-1.9,44.0,0.0,,165.0,2.9,,1014.0,,1.0
2024-12-31 15:00:00,10.8,-1.0,44.0,0.0,,109.0,2.2,,1014.0,,1.0
2024-12-31 16:00:00,10.8,-1.0,44.0,0.0,,160.0,6.0,,1012.0,,1.0
2024-12-31 17:00:00,10.8,-1.0,44.0,0.0,,160.0,11.0,,1011.0,,2.0
2024-12-31 18:00:00,10.8,1.3,52.0,0.0,,136.0,7.0,,1011.0,,3.0
2024-12-31 19:00:00,10.8,1.8,54.0,0.0,,137.0,11.0,,1011.0,,3.0
2024-12-31 20:00:00,10.8,3.6,61.0,0.0,,128.0,11.5,,1010.0,,3.0
2024-12-31 21:00:00,9.8,3.1,63.0,0.0,,120.0,13.0,,1010.0,,3.0
2024-12-31 22:00:00,8.8,3.4,69.0,0.0,,111.0,11.2,,1010.0,,3.0
2024-12-31 23:00:00,8.8,3.4,69.0,0.0,,90.0,13.0,,1008.0,,3.0
2025-01-01 00:00:00,8.8,3.8,71.0,0.0,,50.0,11.0,,1006.0,,3.0
2025-01-01 01:00:00,6.8,4.6,86.0,0.0,,27.0,6.0,,1004.0,,3.0
2025-01-01 02:00:00,6.8,4.8,87.0,2.2,,60.0,13.0,,1003.0,,9.0
2025-01-01 03:00:00,6.8,5.3,90.0,4.3,,60.0,13.0,,1002.0,,9.0
2025-01-01 04:00:00,7.8,6.1,89.0,4.7,,80.0,15.0,,1000.0,,9.0
2025-01-01 05:00:00,7.8,6.7,93.0,1.3,,59.0,7.0,,999.0,,5.0
2025-01-01 06:00:00,6.8,5.7,93.0,0.0,,300.0,6.0,,999.0,,5.0
2025-01-01 07:00:00,7.8,6.1,89.0,0.0,,40.0,7.0,,999.0,,5.0
2025-01-01 08:00:00,7.8,6.3,90.0,0.0,,220.0,6.0,,999.0,,5.0
2025-01-01 09:00:00,8.8,6.6,86.0,0.0,,242.0,9.0,,999.0,,5.0
2025-01-01 10:00:00,7.8,5.6,86.0,0.0,,240.0,17.0,,999.0,,3.0
2025-01-01 11:00:00,7.8,5.6,86.0,0.0,,269.0,9.0,,999.0,,3.0
2025-01-01 12:00:00,7.8,5.1,83.0,0.0,,260.0,13.0,,999.0,,2.0
2025-01-01 13:00:00,7.8,5.1,83.0,0.0,,259.0,6.0,,1000.0,,1.0
2025-01-01 14:00:00,8.8,5.5,80.0,0.0,,255.0,7.0,,1000.0,,1.0
2025-01-01 15:00:00,9.8,5.4,74.0,0.0,,255.0,7.0,,1001.0,,2.0
2025-01-01 16:00:00,9.8,3.7,66.0,0.0,,280.0,13.0,,1000.0,,3.0
2025-01-01 17:00:00,9.8,3.7,66.0,0.0,,257.0,9.0,,1000.0,,3.0
2025-01-01 18:00:00,7.8,0.7,61.0,0.0,,260.0,19.0,,1001.0,,3.0
2025-01-01 19:00:00,7.8,1.2,63.0,0.0,,280.0,20.0,,1002.0,,3.0
2025-01-01 20:00:00,7.8,0.5,60.0,0.2,,280.0,20.0,,1002.0,,7.0
2025-01-01 21:00:00,6.8,-0.0,62.0,0.2,,270.0,20.0,,1004.0,,17.0
2025-01-01 22:00:00,5.8,-2.6,55.0,0.0,,280.0,22.0,,1005.0,,3.0
2025-01-01 23:00:00,5.8,-2.6,55.0,0.0,,280.0,19.0,,1006.0,,2.0
2025-01-02 00:00:00,5.8,-3.6,51.0,0.0,,270.0,22.0,,1007.0,,1.0
2025-01-02 01:00:00,5.8,-5.8,43.0,0.0,,270.0,15.0,,1008.0,,1.0
2025-01-02 02:00:00,4.8,-6.7,43.0,0.0,,280.0,22.0,,1008.0,,1.0
2025-01-02 03:00:00,4.8,-5.9,46.0,0.0,,280.0,26.0,,1009.0,,2.0
2025-01-02 04:00:00,3.8,-4.9,53.0,0.0,,272.0,11.0,,1009.0,,1.0
2025-01-02 05:00:00,3.8,-5.2,52.0,0.0,,280.0,17.0,,1009.0,,1.0
2025-01-02 06:00:00,2.8,-4.9,57.0,0.0,,267.0,7.0,,1010.0,,1.0
2025-01-02 07:00:00,3.8,-3.9,57.0,0.0,,268.0,7.0,,1010.0,,1.0
2025-01-02 08:00:00,3.8,-3.9,57.0,0.0,,250.0,13.0,,1011.0,,1.0
2025-01-02 09:00:00,3.8,-3.9,57.0,0.0,,267.0,11.0,,1011.0,,1.0
2025-01-02 10:00:00,2.8,-6.1,52.0,0.0,,230.0,19.0,,1012.0,,2.0
2025-01-02 11:00:00,2.8,-6.1,52.0,0.0,,250.0,9.0,,1012.0,,1.0
2025-01-02 12:00:00,2.8,-6.6,50.0,0.0,,270.0,17.0,,1013.0,,1.0
2025-01-02 13:00:00,2.8,-6.6,50.0,0.0,,270.0,17.3,,1014.0,,2.0
2025-01-02 14:00:00,3.8,-6.8,46.0,0.0,,270.0,28.0,,1014.0,,1.0
2025-01-02 15:00:00,4.8,-6.7,43.0,0.0,,270.0,17.0,,1014.0,,1.0
2025-01-02 16:00:00,4.8,-7.4,41.0,0.0,,290.0,26.0,,1014.0,,1.0
2025-01-02 17:00:00,4.7,-5.9,46.0,0.0,,287.0,24.1,,1013.2,,3.0
2025-01-02 18:00:00,5.8,-8.1,36.0,0.0,,283.0,24.5,,1013.0,,2.0
2025-01-02 19:00:00,4.8,-9.0,36.0,0.0,,280.0,19.0,,1013.0,,2.0
2025-01-02 20:00:00,3.8,-9.6,37.0,0.0,,280.0,22.0,,1014.0,,2.0
2025-01-02 21:00:00,2.8,-9.5,40.0,0.0,,280.0,13.0,,1015.0,,3.0
2025-01-02 22:00:00,2.8,-8.9,42.0,0.0,,280.0,17.0,,1015.0,,3.0
2025-01-02 23:00:00,2.8,-8.9,42.0,0.0,,290.0,26.0,,1015.0,,3.0
2025-01-03 00:00:00,1.8,-8.6,46.0,0.0,,270.0,7.0,,1015.0,,3.0
2025-01-03 01:00:00,1.8,-8.9,45.0,0.0,,280.0,11.0,,1015.0,,2.0
2025-01-03 02:00:00,0.8,-9.2,47.0,0.0,,266.0,6.0,,1015.0,,3.0
2025-01-03 03:00:00,0.8,-9.2,47.0,0.0,,265.0,17.3,,1015.0,,3.0
2025-01-03 04:00:00,0.8,-9.2,47.0,0.0,,270.0,19.0,,1015.0,,3.0
2025-01-03 05:00:00,0.8,-8.2,51.0,0.0,,270.0,15.0,,1015.0,,2.0
2025-01-03 06:00:00,0.8,-9.2,47.0,0.0,,261.0,11.0,,1015.0,,1.0
2025-01-03 07:00:00,0.8,-9.5,46.0,0.0,,280.0,19.0,,1016.0,,1.0
2025-01-03 08:00:00,0.8,-10.4,43.0,0.0,,280.0,22.0,,1015.0,,1.0
2025-01-03 09:00:00,0.8,-10.4,43.0,0.0,,280.0,17.0,,1015.0,,1.0
2025-01-03 10:00:00,0.8,-7.7,53.0,0.0,,280.0,17.0,,1015.0,,1.0
2025-01-03 11:00:00,0.8,-8.2,51.0,0.0,,270.0,17.0,,1015.0,,1.0
2025-01-03 12:00:00,0.8,-8.2,51.0,0.0,,256.0,9.0,,1014.0,,1.0
2025-01-03 13:00:00,0.8,-8.4,50.0,0.0,,250.0,12.2,,1015.0,,1.0
2025-01-03 14:00:00,1.8,-8.9,45.0,0.0,,236.0,6.0,,1014.0,,1.0
2025-01-03 15:00:00,1.8,-10.4,40.0,0.0,,280.0,15.0,,1013.0,,1.0
2025-01-03 16:00:00,2.8,-9.5,40.0,0.0,,270.0,17.0,,1012.0,,1.0
2025-01-03 17:00:00,2.8,-9.8,39.0,0.0,,265.0,7.0,,1010.0,,2.0
2025-01-03 18:00:00,2.8,-8.9,42.0,0.0,,260.0,9.0,,1009.0,,3.0
2025-01-03 19:00:00,2.8,-8.9,42.0,0.0,,260.0,9.0,,1009.0,,3.0
2025-01-03 20:00:00,2.8,-8.9,42.0,0.0,,240.0,15.0,,1010.0,,3.0
2025-01-03 21:00:00,1.8,-9.8,42.0,0.0,,260.0,7.0,,1010.0,,3.0
2025-01-03 22:00:00,1.8,-8.3,47.0,0.0,,280.0,13.0,,1010.0,,3.0
2025-01-03 23:00:00,1.8,-8.3,47.0,0.0,,285.0,9.0,,1009.0,,3.0
2025-01-04 00:00:00,0.8,-6.5,58.0,0.0,,293.0,10.4,,1009.0,,3.0
2025-01-04 01:00:00,-0.2,-6.8,61.0,0.0,,260.0,7.0,,1009.0,,3.0
2025-01-04 02:00:00,-0.2,-6.8,61.0,0.0,,280.0,13.0,,1009.0,,2.0
2025-01-04 03:00:00,-1.2,-7.8,61.0,0.0,,312.0,12.6,,1009.0,,3.0
2025-01-04 04:00:00,-1.2,-8.9,56.0,0.0,,306.0,9.0,,1008.0,,1.0
2025-01-04 05:00:00,-1.2,-10.6,49.0,0.0,,297.0,11.0,,1008.0,,1.0
2025-01-04 06:00:00,-1.2,-11.1,47.0,0.0,,292.0,11.0,,1008.0,,1.0
2025-01-04 07:00:00,-1.2,-11.1,47.0,0.0,,293.0,9.0,,1009.0,,1.0
2025-01-04 08:00:00,-1.2,-11.6,45.0,0.0,,290.0,19.0,,1009.0,,3.0
2025-01-04 09:00:00,-1.2,-12.2,43.0,0.0,,300.0,19.0,,1010.0,,3.0
2025-01-04 10:00:00,-1.2,-12.8,41.0,0.0,,280.0,17.0,,1011.0,,3.0
2025-01-04 11:00:00,-1.2,-11.1,47.0,0.0,,296.0,18.4,,1011.0,,3.0
2025-01-04 12:00:00,-1.2,-13.4,39.0,0.0,,295.0,18.4,,1011.0,,2.0
2025-01-04 13:00:00,-1.2,-14.4,36.0,0.0,,294.0,11.0,,1012.0,,2.0
2025-01-04 14:00:00,-0.2,-14.2,34.0,0.0,,300.0,13.0,,1012.0,,2.0
2025-01-04 15:00:00,-0.2,-13.5,36.0,0.0,,290.0,19.0,,1012.0,,2.0
2025-01-04 16:00:00,-0.2,-14.2,34.0,0.0,,280.0,17.0,,1012.0,,3.0
2025-01-04 17:00:00,-0.2,-13.5,36.0,0.0,,280.0,24.0,,1011.0,,3.0
2025-01-04 18:00:00,-0.2,-14.2,34.0,0.0,,300.0,20.0,,1012.0,,3.0
2025-01-04 19:00:00,-1.2,-16.2,31.0,0.0,,290.0,19.0,,1012.0,,3.0
2025-01-04 20:00:00,-1.2,-16.2,31.0,0.0,,290.0,15.0,,1013.0,,3.0
2025-01-04 21:00:00,-1.2,-15.4,33.0,0.0,,280.0,22.0,,1013.0,,3.0
2025-01-04 22:00:00,-1.2,-16.2,31.0,0.0,,280.0,19.0,,1014.0,,3.0
2025-01-04 23:00:00,-1.2,-16.2,31.0,0.0,,280.0,7.0,,1014.0,,3.0
2025-01-05 00:00:00,-1.2,-15.1,34.0,0.0,,270.0,15.0,,1014.0,,3.0
2025-01-05 01:00:00,-1.2,-15.1,34.0,0.0,,290.0,20.0,,1015.0,,2.0
2025-01-05 02:00:00,-2.2,-14.9,37.0,0.0,,280.0,19.0,,1015.0,,1.0
2025-01-05 03:00:00,-2.2,-14.9,37.0,0.0,,290.0,19.0,,1016.0,,1.0
2025-01-05 04:00:00,-2.2,-14.3,39.0,0.0,,260.0,11.0,,1016.0,,1.0
2025-01-05 05:00:00,-2.2,-13.4,42.0,0.0,,262.0,11.0,,1016.0,,1.0
2025-01-05 06:00:00,-2.2,-13.4,42.0,0.0,,262.0,9.0,,1016.0,,1.0
2025-01-05 07:00:00,-2.2,-12.3,46.0,0.0,,272.0,15.1,,1016.0,,2.0
2025-01-05 08:00:00,-2.2,-12.8,44.0,0.0,,273.0,11.0,,1016.0,,2.0
2025-01-05 09:00:00,-2.2,-12.3,46.0,0.0,,274.0,6.0,,1016.0,,1.0
2025-01-05 10:00:00,-2.2,-11.7,48.0,0.0,,260.0,15.0,,1016.0,,1.0
2025-01-05 11:00:00,-2.2,-11.7,48.0,0.0,,270.0,19.0,,1017.0,,2.0
2025-01-05 12:00:00,-2.2,-12.3,46.0,0.0,,260.0,13.0,,1017.0,,3.0
2025-01-05 13:00:00,-2.2,-12.3,46.0,0.0,,262.0,7.0,,1017.0,,3.0
2025-01-05 14:00:00,-2.2,-12.3,46.0,0.0,,240.0,15.0,,1018.0,,3.0
2025-01-05 15:00:00,-1.2,-11.9,44.0,0.0,,280.0,17.0,,1017.0,,3.0
2025-01-05 16:00:00,-1.2,-11.9,44.0,0.0,,280.0,15.0,,1017.0,,3.0
2025-01-05 17:00:00,-1.2,-12.8,41.0,0.0,,270.0,22.0,,1016.0,,3.0
2025-01-05 18:00:00,0.8,-11.9,38.0,0.0,,300.0,13.0,,1016.0,,3.0
2025-01-05 19:00:00,-0.2,-12.5,39.0,0.0,,310.0,20.0,,1017.0,,3.0
2025-01-05 20:00:00,-0.2,-12.8,38.0,0.0,,310.0,24.0,,1017.0,,3.0
2025-01-05 21:00:00,-1.2,-12.8,41.0,0.0,,299.0,9.0,,1018.0,,1.0
2025-01-05 22:00:00,-1.2,-12.8,41.0,0.0,,295.0,9.0,,1018.0,,2.0
2025-01-05 23:00:00,-1.2,-11.9,44.0,0.0,,289.0,13.7,,1018.0,,1.0
2025-01-06 00:00:00,-1.2,-11.9,44.0,0.0,,280.0,15.0,,1018.0,,3.0
2025-01-06 01:00:00,-1.2,-11.1,47.0,0.0,,289.0,13.7,,1018.0,,3.0
2025-01-06 02:00:00,-1.2,-10.6,49.0,0.0,,270.0,13.0,,1018.0,,3.0
2025-01-06 03:00:00,-1.2,-10.0,51.0,0.0,,278.0,12.2,,1018.0,,3.0
2025-01-06 04:00:00,-2.2,-10.5,53.0,0.0,,285.0,10.1,,1018.0,,3.0
2025-01-06 05:00:00,-2.2,-10.5,53.0,0.0,,260.0,9.0,,1018.0,,3.0
2025-01-06 06:00:00,-2.2,-10.0,55.0,0.0,,261.0,6.0,,1018.0,,3.0
2025-01-06 07:00:00,-2.2,-10.5,53.0,0.0,,240.0,7.0,,1018.0,,3.0
2025-01-06 08:00:00,-2.2,-9.8,56.0,0.0,,269.0,6.0,,1016.0,,3.0
2025-01-06 09:00:00,-2.2,-9.8,56.0,0.0,,276.0,6.1,,1016.0,,3.0
2025-01-06 10:00:00,-1.2,-9.1,55.0,0.0,,310.0,6.0,,1016.0,,3.0
2025-01-06 11:00:00,-1.2,-9.1,55.0,0.0,,233.0,4.3,,1015.0,,3.0
2025-01-06 12:00:00,-1.2,-8.4,58.0,0.0,,270.0,6.0,,1014.0,,3.0
2025-01-06 13:00:00,-1.2,-8.4,58.0,0.0,,300.0,6.0,,1014.0,,3.0
2025-01-06 14:00:00,-1.2,-8.4,58.0,0.0,,316.0,0.7,,1013.0,,3.0
2025-01-06 15:00:00,-2.2,-7.1,69.0,0.1,,21.0,4.0,,1013.0,,14.0
2025-01-06 16:00:00,-2.2,-4.9,82.0,0.2,,51.0,4.3,,1012.0,,14.0
2025-01-06 17:00:00,-2.2,-5.5,78.0,0.4,,67.0,2.9,,1010.0,,15.0
2025-01-06 18:00:00,-2.2,-4.9,82.0,0.3,,30.0,9.0,,1008.0,,15.0
2025-01-06 19:00:00,-2.2,-5.5,78.0,0.0,,13.0,6.0,,1008.0,,3.0
2025-01-06 20:00:00,-1.2,-5.6,72.0,0.0,,350.0,13.0,,1006.0,,3.0
2025-01-06 21:00:00,-1.2,-6.2,69.0,0.0,,20.0,13.0,,1006.0,,3.0
2025-01-06 22:00:00,-2.2,-7.1,69.0,0.0,,10.0,15.0,,1005.0,,2.0
2025-01-06 23:00:00,-2.2,-6.7,71.0,0.0,,330.0,15.0,,1004.0,,3.0
2025-01-07 00:00:00,-3.2,-7.5,72.0,0.0,,360.0,17.0,,1004.0,,3.0
2025-01-07 01:00:00,-4.2,-9.2,68.0,0.0,,360.0,13.0,,1004.0,,3.0
2025-01-07 02:00:00,-4.2,-10.8,60.0,0.0,,353.0,9.0,,1005.0,,3.0
2025-01-07 03:00:00,-5.2,-12.0,59.0,0.0,,343.0,7.0,,1006.0,,3.0
2025-01-07 04:00:00,-6.2,-14.4,52.0,0.0,,328.0,11.0,,1007.0,,3.0
2025-01-07 05:00:00,-7.2,-15.6,51.0,0.0,,310.0,20.0,,1008.0,,3.0
2025-01-07 06:00:00,-7.2,-14.9,54.0,0.0,,300.0,17.0,,1008.0,,3.0
2025-01-07 07:00:00,-7.2,-14.9,54.0,0.0,,300.0,20.0,,1008.0,,3.0
2025-01-07 08:00:00,-6.2,-14.4,52.0,0.0,,300.0,22.0,,1008.0,,3.0
2025-01-07 09:00:00,-6.2,-14.4,52.0,0.0,,300.0,26.0,,1008.0,,1.0
2025-01-07 10:00:00,-6.2,-13.8,55.0,0.0,,300.0,17.0,,1009.0,,3.0
2025-01-07 11:00:00,-6.2,-14.4,52.0,0.0,,300.0,17.0,,1009.0,,2.0
2025-01-07 12:00:00,-5.2,-14.0,50.0,0.0,,305.0,11.0,,1010.0,,3.0
2025-01-07 13:00:00,-4.2,-13.6,48.0,0.0,,290.0,22.0,,1010.0,,2.0
2025-01-07 14:00:00,-4.2,-14.1,46.0,0.0,,280.0,19.0,,1010.0,,3.0
2025-01-07 15:00:00,-3.2,-13.7,44.0,0.0,,290.0,24.0,,1010.0,,3.0
2025-01-07 16:00:00,-2.2,-13.1,43.0,0.0,,280.0,17.0,,1009.0,,3.0
2025-01-07 17:00:00,-1.2,-12.2,43.0,0.0,,310.0,20.0,,1009.0,,3.0
2025-01-07 18:00:00,-0.2,-12.5,39.0,0.0,,310.0,22.0,,1009.0,,3.0
2025-01-07 19:00:00,-0.2,-11.9,41.0,0.0,,300.0,20.0,,1009.0,,3.0
2025-01-07 20:00:00,-0.2,-12.5,39.0,0.0,,310.0,20.0,,1011.0,,3.0
2025-01-07 21:00:00,-1.2,-12.2,43.0,0.0,,290.0,24.0,,1012.0,,3.0
2025-01-07 22:00:00,-2.2,-13.1,43.0,0.0,,290.0,24.0,,1014.0,,3.0
2025-01-07 23:00:00,-2.2,-12.3,46.0,0.0,,290.0,17.0,,1014.0,,3.0
2025-01-08 00:00:00,-3.2,-13.2,46.0,0.0,,310.0,22.0,,1015.0,,3.0
2025-01-08 01:00:00,-3.2,-13.2,46.0,0.0,,300.0,24.0,,1015.0,,3.0
2025-01-08 02:00:00,-3.2,-12.7,48.0,0.0,,300.0,24.0,,1015.0,,3.0
2025-01-08 03:00:00,-3.2,-12.7,48.0,0.0,,300.0,22.0,,1016.0,,3.0
2025-01-08 04:00:00,-3.2,-13.2,46.0,0.0,,300.0,22.0,,1015.0,,3.0
2025-01-08 05:00:00,-3.2,-13.7,44.0,0.0,,304.0,9.0,,1015.0,,3.0
2025-01-08 06:00:00,-3.2,-14.3,42.0,0.0,,280.0,20.0,,1015.0,,3.0
2025-01-08 07:00:00,-3.2,-13.7,44.0,0.0,,280.0,15.0,,1016.0,,2.0
2025-01-08 08:00:00,-3.2,-13.7,44.0,0.0,,290.0,17.0,,1015.0,,3.0
2025-01-08 09:00:00,-4.2,-14.6,44.0,0.0,,299.0,11.0,,1015.0,,3.0
2025-01-08 10:00:00,-4.2,-15.2,42.0,0.0,,310.0,26.0,,1015.0,,3.0
2025-01-08 11:00:00,-4.2,-14.9,43.0,0.0,,300.0,19.0,,1016.0,,3.0
2025-01-08 12:00:00,-4.2,-15.5,41.0,0.0,,310.0,22.0,,1016.0,,3.0
2025-01-08 13:00:00,-4.2,-15.5,41.0,0.0,,290.0,17.0,,1016.0,,2.0
2025-01-08 14:00:00,-3.2,-14.3,42.0,0.0,,300.0,25.6,,1015.0,,1.0
2025-01-08 15:00:00,-3.2,-15.2,39.0,0.0,,304.0,28.1,,1014.0,,1.0
2025-01-08 16:00:00,-3.2,-15.8,37.0,0.0,,300.0,26.0,,1013.0,,3.0
2025-01-08 17:00:00,-2.2,-16.7,32.0,0.0,,300.0,20.0,,1012.0,,3.0
2025-01-08 18:00:00,-2.2,-17.1,31.0,0.0,,290.0,20.0,,1011.0,,3.0
2025-01-08 19:00:00,-2.2,-16.7,32.0,0.0,,290.0,20.0,,1010.0,,3.0
2025-01-08 20:00:00,-3.2,-16.5,35.0,0.0,,270.0,19.0,,1011.0,,3.0
2025-01-08 21:00:00,-3.2,-15.8,37.0,0.0,,290.0,32.0,,1011.0,,1.0
2025-01-08 22:00:00,-4.2,-16.4,38.0,0.0,,290.0,15.0,,1011.0,,2.0
2025-01-08 23:00:00,-5.2,-16.1,42.0,0.0,,270.0,9.0,,1011.0,,2.0
2025-01-09 00:00:00,-5.2,-15.8,43.0,0.0,,280.0,19.0,,1011.0,,2.0
2025-01-09 01:00:00,-5.2,-15.3,45.0,0.0,,295.0,22.3,,1010.0,,2.0
2025-01-09 02:00:00,-5.2,-15.3,45.0,0.0,,297.0,23.4,,1010.0,,3.0
2025-01-09 03:00:00,-5.2,-15.8,43.0,0.0,,290.0,26.0,,1009.0,,3.0
2025-01-09 04:00:00,-5.2,-15.3,45.0,0.0,,280.0,19.0,,1009.0,,3.0
2025-01-09 05:00:00,-6.2,-15.4,48.0,0.0,,290.0,15.0,,1008.0,,3.0
2025-01-09 06:00:00,-5.2,-15.3,45.0,0.0,,280.0,19.0,,1008.0,,3.0
2025-01-09 07:00:00,-4.2,-14.9,43.0,0.0,,300.0,7.0,,1007.0,,3.0
2025-01-09 08:00:00,-4.2,-14.9,43.0,0.0,,300.0,20.0,,1007.0,,3.0
2025-01-09 09:00:00,-5.2,-15.3,45.0,0.0,,300.0,28.0,,1006.0,,3.0
2025-01-09 10:00:00,-5.2,-14.5,48.0,0.0,,308.0,24.8,,1007.0,,3.0
2025-01-09 11:00:00,-5.2,-14.5,48.0,0.0,,309.0,6.0,,1007.0,,3.0
2025-01-09 12:00:00,-5.2,-14.5,48.0,0.0,,309.0,22.7,,1008.0,,3.0
2025-01-09 13:00:00,-4.2,-14.1,46.0,0.0,,300.0,17.0,,1008.0,,3.0
2025-01-09 14:00:00,-3.2,-13.7,44.0,0.0,,280.0,13.0,,1008.0,,2.0
2025-01-09 15:00:00,-2.2,-13.4,42.0,0.0,,308.0,25.9,,1008.0,,2.0
2025-01-09 16:00:00,-2.2,-13.1,43.0,0.0,,290.0,15.0,,1007.0,,3.0
2025-01-09 17:00:00,-1.2,-12.8,41.0,0.0,,290.0,20.0,,1007.0,,3.0
2025-01-09 18:00:00,-0.2,-11.9,41.0,0.0,,300.0,20.0,,1006.0,,2.0
2025-01-09 19:00:00,0.8,-11.6,39.0,0.0,,300.0,24.0,,1008.0,,1.0
2025-01-09 20:00:00,-0.2,-11.3,43.0,0.0,,300.0,26.0,,1009.0,,3.0
2025-01-09 21:00:00,-1.2,-11.1,47.0,0.0,,290.0,24.0,,1009.0,,2.0
2025-01-09 22:00:00,-2.2,-11.0,51.0,0.0,,300.0,39.0,,1010.0,,2.0
2025-01-09 23:00:00,-2.2,-11.0,51.0,0.0,,300.0,26.0,,1010.0,,3.0
2025-01-10 00:00:00,-2.2,-10.5,53.0,0.0,,300.0,24.0,,1011.0,,3.0
2025-01-10 01:00:00,-2.2,-10.0,55.0,0.0,,300.0,22.0,,1012.0,,3.0
2025-01-10 02:00:00,-2.2,-10.0,55.0,0.0,,310.0,28.0,,1012.0,,2.0
2025-01-10 03:00:00,-2.2,-10.5,53.0,0.0,,300.0,24.0,,1012.0,,3.0
2025-01-10 04:00:00,-2.2,-10.0,55.0,0.0,,290.0,20.0,,1013.0,,2.0
2025-01-10 05:00:00,-2.2,-10.0,55.0,0.0,,300.0,19.0,,1013.0,,2.0
2025-01-10 06:00:00,-2.2,-10.0,55.0,0.0,,300.0,22.0,,1013.0,,2.0
2025-01-10 07:00:00,-2.2,-10.0,55.0,0.0,,300.0,20.0,,1014.0,,2.0
2025-01-10 08:00:00,-3.2,-10.3,58.0,0.0,,300.0,19.0,,1013.0,,2.0
2025-01-10 09:00:00,-3.2,-11.0,55.0,0.0,,300.0,20.0,,1013.0,,2.0
2025-01-10 10:00:00,-3.2,-11.0,55.0,0.0,,300.0,13.0,,1015.0,,1.0
2025-01-10 11:00:00,-2.2,-10.5,53.0,0.0,,300.0,22.0,,1015.0,,1.0
2025-01-10 12:00:00,-2.2,-10.5,53.0,0.0,,270.0,13.0,,1015.0,,2.0
2025-01-10 13:00:00,-1.2,-10.6,49.0,0.0,,300.0,26.0,,1015.0,,2.0
2025-01-10 14:00:00,-1.2,-11.1,47.0,0.0,,314.0,11.0,,1016.0,,2.0
2025-01-10 15:00:00,0.8,-10.4,43.0,0.0,,320.0,13.0,,1015.0,,3.0
2025-01-10 16:00:00,1.8,-10.4,40.0,0.0,,314.0,10.4,,1014.0,,3.0
2025-01-10 17:00:00,2.8,-10.5,37.0,0.0,,270.0,9.0,,1013.0,,3.0
2025-01-10 18:00:00,3.8,-10.6,34.0,0.0,,300.0,13.0,,1012.0,,2.0
2025-01-10 19:00:00,3.8,-9.9,36.0,0.0,,270.0,11.0,,1013.0,,3.0
2025-01-10 20:00:00,2.8,-10.5,37.0,0.0,,270.0,11.0,,1013.0,,3.0
2025-01-10 21:00:00,2.8,-10.1,38.0,0.0,,300.0,7.0,,1012.0,,3.0
2025-01-10 22:00:00,1.8,-10.4,40.0,0.0,,270.0,15.0,,1012.0,,3.0
2025-01-10 23:00:00,1.8,-9.8,42.0,0.0,,270.0,7.0,,1011.0,,3.0
2025-01-11 00:00:00,1.8,-9.8,42.0,0.0,,290.0,6.0,,1010.0,,3.0
2025-01-11 01:00:00,1.8,-9.2,44.0,0.0,,280.0,9.0,,1010.0,,3.0
2025-01-11 02:00:00,1.8,-9.2,44.0,0.0,,326.0,6.0,,1009.0,,3.0
2025-01-11 03:00:00,1.8,-9.2,44.0,0.0,,320.0,6.0,,1008.0,,3.0
2025-01-11 04:00:00,1.8,-9.2,44.0,0.0,,329.0,4.3,,1007.0,,3.0
2025-01-11 05:00:00,0.8,-9.5,46.0,0.2,,290.0,7.0,,1007.0,,14.0
2025-01-11 06:00:00,0.8,-9.2,47.0,0.0,,232.0,3.6,,1006.0,,3.0
2025-01-11 07:00:00,0.8,-9.2,47.0,0.0,,220.0,7.0,,1004.0,,3.0
2025-01-11 08:00:00,-0.2,-7.5,58.0,0.4,,230.0,11.0,,1004.0,,15.0
2025-01-11 09:00:00,-1.2,-7.3,63.0,0.0,,208.0,11.0,,1004.0,,3.0
2025-01-11 10:00:00,-2.2,-5.0,81.0,0.6,,280.0,9.0,,1002.0,,15.0
2025-01-11 11:00:00,-2.2,-5.0,81.0,0.4,,280.0,6.0,,1001.0,,15.0
2025-01-11 12:00:00,-2.2,-5.5,78.0,0.1,,232.0,6.0,,1001.0,,14.0
2025-01-11 13:00:00,-2.2,-5.5,78.0,0.0,,268.0,6.0,,1000.0,,3.0
2025-01-11 14:00:00,-2.2,-5.5,78.0,0.0,,283.0,5.4,,1000.0,,3.0
2025-01-11 15:00:00,-1.2,-6.2,69.0,0.0,,310.0,15.0,,1000.0,,3.0
2025-01-11 16:00:00,-1.2,-5.6,72.0,0.0,,300.0,15.0,,999.0,,3.0
2025-01-11 17:00:00,0.8,-5.4,63.0,0.0,,290.0,11.0,,998.0,,3.0
2025-01-11 18:00:00,0.8,-6.3,59.0,0.0,,324.0,13.7,,998.0,,3.0
2025-01-11 19:00:00,1.8,-6.0,56.0,0.0,,300.0,9.0,,999.0,,3.0
2025-01-11 20:00:00,1.8,-7.0,52.0,0.0,,300.0,15.0,,1000.0,,3.0
2025-01-11 21:00:00,1.8,-7.8,49.0,0.0,,310.0,22.0,,1002.0,,3.0
2025-01-11 22:00:00,0.8,-8.2,51.0,0.0,,300.0,20.0,,1004.0,,3.0
